,edge,strength,tval,abstval,pval,logpval,fdr,bfr,distance,inv_dist,include,interaction,cocitation,string,genemania,npath,coexpression,experimental,database,textmining
2180,MAPKpT202_YAPpS127,0.0126167260559714,5.430672607329,5.430672607329,7.050684448913621e-08,7.15176872159613,2.01204901390163e-07,0.000566593002314699,1.0,0.0,1.0,0,2,0,5e-05,10,0,0,0,0
2181,MEKpS217_YAPpS127,0.00399903691741817,1.61125286293894,1.61125286293894,0.10744049620729199,0.9688319945724849,0.176094600759085,1.0,1.0,1.0,1.0,1,1,0,6.500000000000001e-05,4,0,0,0,0
2182,S6_YAPpS127,0.0601803468104957,26.6537942127584,26.6537942127584,1.1654661963586796e-118,117.933500318409,2.2677206668131594e-117,9.365686353938337e-115,-2.0,2.0,,1,0,0,0.0,0,0,0,0,0
2183,PAI-1_YAPpS127,-0.0833077290408881,-26.934331799554897,26.934331799554897,1.4602306913938597e-120,119.83557852771901,2.926287739661099e-119,1.1734413836040998e-116,1.0,1.0,0.0,0,0,0,0.0,1,0,0,0,0
2184,AKTpS473_YAPpS127,-0.0651413347065188,-29.510264042241396,29.510264042241396,3.8221198377408386e-138,137.417695700312,9.972258122105638e-137,3.071455501608539e-134,0.0,1.0,0.0,1,2,0,0.0001,2,0,0,0,0
2185,AMPKpT172_YAPpS127,-0.00161236326732686,-0.954153862273923,0.954153862273923,0.340236578617341,0.46821899749095397,0.45607024950274394,1.0,0.0,2.0,0.0,1,1,0,0.0,2,0,0,0,0
2186,b-Catenin_YAPpS127,0.0919807788404458,26.1382271787478,26.1382271787478,3.574979790749739e-115,114.446726408909,6.665553967161229e-114,2.8728537598464895e-111,1.0,1.0,1.0,1,7,0,7e-05,2,0,0,0,0
2187,BIM_YAPpS127,-0.0314695766166134,-11.880410908183801,11.880410908183801,1.52839529044354e-30,29.815764309204997,7.893434803344649e-30,1.2282184554004298e-26,1.0,1.0,1.0,0,0,0,0.0,2,0,0,0,0
2188,Caveolin_YAPpS127,0.0442494818077232,11.714179033541999,11.714179033541999,8.650932522528599e-30,29.0629370754762,4.405506574844099e-29,6.95188937510398e-26,1.0,2.0,1.0,0,0,0,0.0,2,0,0,0,0
2189,CyclinB1_YAPpS127,0.0350108530232656,16.6119326113751,16.6119326113751,6.620303838834049e-55,54.1791220781584,5.246623436772228e-54,5.320076164887039e-51,1.0,1.0,1.0,0,0,0,0.0,2,0,0,0,0
2190,CyclinD1_YAPpS127,0.00763249788993548,3.0618652470944,3.0618652470944,0.0022584645518887,2.64618672159138,0.00487745797876312,1.0,1.0,1.0,0.0,0,0,0,0.0,1,0,0,0,0
2191,GSK3abpS21_YAPpS127,0.0314542363089329,11.8639046950054,11.8639046950054,1.81693719923083e-30,29.7406600834233,9.36555954651631e-30,1.46009073330189e-26,1.0,1.0,1.0,1,2,0,0.0,18,0,0,0,0
2192,GSKpS9_YAPpS127,0.0067441480720296,3.07415859231418,3.07415859231418,0.0021682834463983,2.66388394576818,0.00469531818249979,1.0,1.0,1.0,1.0,1,2,0,0.0,18,0,0,0,0
2193,IGFBP2_YAPpS127,-0.0076119882394343405,-4.56358465966023,4.56358465966023,5.6540122497155195e-06,5.2476432549236,1.4651932421384699e-05,0.0454356424387139,-2.0,1.0,,0,0,0,0.0,0,0,0,0,0
2194,p38pT180_YAPpS127,-0.00292808521998991,-1.3134477388613,1.3134477388613,0.189333693595398,0.722772092637105,0.284975756084027,1.0,1.0,2.0,1.0,0,1,0,0.0,12,0,0,0,0
2195,p53_YAPpS127,0.0170046200149039,12.3734236464817,12.3734236464817,8.05067447959167e-33,32.094167733235395,4.3507209225284907e-32,6.46952201179987e-29,1.0,1.0,1.0,0,4,0,0.0,15,0,0,0,0
2196,p70S6KpT389_YAPpS127,0.0182347480601266,12.103311427067402,12.103311427067402,1.45381122059545e-31,30.8374919835571,7.691130328311429e-31,1.16828269687051e-27,1.0,1.0,1.0,0,1,0,0.0,6,0,0,0,0
2197,SRCpY527_YAPpS127,-0.0462627430994295,-19.457456375516802,19.457456375516802,9.408174628853498e-72,71.0264946300813,9.46233933885692e-71,7.560409131746679e-68,0.0,2.0,0.0,1,1,0,8.6e-05,1,0,0,0,0
2198,STAT3pY705_YAPpS127,0.0128528928603652,6.15385789598944,6.15385789598944,1.0931096677874901e-09,8.96133626465076,3.3502018651183197e-09,8.78422929034024e-06,1.0,1.0,1.0,0,1,0,0.00013000000000000002,8,0,0,0,0
2199,TSC2pT1462_YAPpS127,0.0375138861414218,11.8591885709415,11.8591885709415,1.9089052653714e-30,29.7192156241193,9.82071876602085e-30,1.53399627125246e-26,2.0,1.0,2.0,0,0,0,0.0,30,0,0,0,0
2200,YAPpS127_YAPpS127,0.0,,,,,,,-1.0,-1.0,-1.0,0,0,0,0.0,1,0,0,0,0
2201,ACC1_YAPpS127,0.0566496073746746,15.755900915080801,15.755900915080801,4.0300536989208894e-50,49.3946891670128,2.9602844172329304e-49,3.23855115245283e-46,-2.0,1.0,,0,0,0,0.0,0,0,0,0,0
2202,AKTpT308_YAPpS127,-0.00702200726486156,-2.7478933910666203,2.7478933910666203,0.00610596081860064,2.2142459868568998,0.0126137535059832,1.0,0.0,1.0,0.0,1,2,0,0.0001,2,0,0,0,0
2203,AKT_YAPpS127,0.13997346098304,30.004745505353103,30.004745505353103,1.5519907390368198e-141,140.809110874571,4.256586204402699e-140,1.2471797578899897e-137,0.0,1.0,0.0,1,2,0,0.0001,2,0,0,0,0
2204,b-CateninpS_YAPpS127,0.00238267740591579,1.16621082032726,1.16621082032726,0.243807552116886,0.612952845920704,0.349489384375901,1.0,1.0,1.0,1.0,1,7,0,7e-05,2,0,0,0,0
2205,Fibronectin_YAPpS127,0.00155769453503085,0.5932879049008329,0.5932879049008329,0.553122782666608,0.257178452934528,0.6640739313250279,1.0,1.0,2.0,1.0,0,0,0,0.0,2,0,0,0,0
2206,HSP27_YAPpS127,0.0193047357878547,8.83654194956013,8.83654194956013,4.372307208088299e-18,17.3592893311482,1.7402605608815e-17,3.51358607241975e-14,2.0,2.0,0.0,1,0,0,0.00011,4,0,0,0,0
2207,IGF1R-beta_YAPpS127,0.0022868714993677,1.18013996810155,1.18013996810155,0.238225480066072,0.6230117891996589,0.342955922216223,1.0,1.0,2.0,1.0,0,0,0,0.0,8,0,0,0,0
2208,IRS1_YAPpS127,0.0343245509145334,16.0376999266196,16.0376999266196,1.1130487349719698e-51,50.95348581961311,8.32042756672999e-51,8.944459634234741e-48,1.0,1.0,1.0,0,0,0,0.0,3,0,0,0,0
2209,p27_YAPpS127,0.022164673551687,18.7488545086731,18.7488545086731,1.9537761076327893e-67,66.70912520560739,1.8713402623286197e-66,1.5700544800937096e-63,2.0,1.0,2.0,0,0,0,0.0,85,0,0,0,0
2210,c-Myc_YAPpS127,-0.0186438548132259,-9.01249806876706,9.01249806876706,1.0031386171017699e-18,17.998639050546,4.05290192409746e-18,8.061221927029849e-15,2.0,0.0,2.0,0,4,0,0.0,687,0,0,0,0
2211,SMAD3_YAPpS127,0.025909321832622,9.930890997918539,9.930890997918539,3.14533061533447e-22,21.502333697796196,1.38802179158857e-21,2.52758768248278e-18,1.0,1.0,0.0,1,1,0,1e-05,1,0,0,0,0
2212,STAT3_YAPpS127,-0.0137246891581714,-7.06415985740944,7.06415985740944,3.0259706278023997e-12,11.5191352918598,1.01150998190599e-11,2.4316699965020096e-08,1.0,1.0,1.0,0,1,0,0.00013000000000000002,8,0,0,0,0
2213,STAT5_YAPpS127,0.00166324859184926,1.36452330353196,1.36452330353196,0.172710204076301,0.762682002657703,0.263658662605842,1.0,1.0,1.0,1.0,0,0,0,0.0,8,0,0,0,0
2214,STAT5pY694_YAPpS127,-0.00619729778561609,-1.6296020736165602,1.6296020736165602,0.103500873093925,0.985055986648855,0.170539721663949,1.0,1.0,1.0,1.0,0,0,0,0.0,8,0,0,0,0
2215,COX2_YAPpS127,-0.128336618106431,-35.260310474259704,35.260310474259704,1.3874793219017996e-177,176.857773480602,7.287440412289447e-176,1.1149783830802896e-173,2.0,1.0,2.0,0,2,0,0.0,219,0,0,0,0
2216,PAX2_YAPpS127,-0.0358503241555498,-15.438136285547099,15.438136285547099,2.2042930753815696e-48,47.656730663649995,1.57036340015659e-47,1.7713699153766297e-44,1.0,1.0,0.0,0,0,0,0.0,5,0,0,0,0
2217,PLK1_YAPpS127,-0.00043631317446208396,-0.201608481424153,0.201608481424153,0.84026385764861,0.0755843164060052,0.8910478173745351,1.0,0.0,2.0,0.0,1,0,0,0.0,2,0,0,0,0
2218,YBIpS102_YAPpS127,-0.10809829258158699,-31.631915649938303,31.631915649938303,1.0380214381454494e-152,151.98379367695802,3.310135030530479e-151,8.341540276936797e-149,2.0,1.0,1.0,0,0,0,0.0,3,0,0,0,0
2219,CHK2pT68_YAPpS127,-0.00393134483173651,-2.50878552149221,2.50878552149221,0.0122721355556235,1.9110798562361802,0.0244106141893541,1.0,1.0,2.0,0.0,0,0,0,0.0,6,0,0,0,0
2220,S6pS235_YAPpS127,0.035416565050407994,12.8287037277373,12.8287037277373,5.529894010648129e-35,34.257283192570895,3.11410149050935e-34,4.443822826956839e-31,-2.0,2.0,,1,0,0,0.0,0,0,0,0,0
2221,S6pS240_YAPpS127,-0.0521382303228776,-18.5209576940342,18.5209576940342,4.6068965007342894e-66,65.3365915445663,4.304769799988459e-65,3.7021020279900795e-62,-2.0,2.0,,1,0,0,0.0,0,0,0,0,0
2222,4EBP1pT37_YAPpS127,0.109409140109862,27.899930286641503,27.899930286641503,3.938257688197389e-127,126.404695870498,8.815553978371638e-126,3.1647838782354194e-123,-2.0,1.0,,0,0,0,0.0,0,0,0,0,0
2223,Caspase9_YAPpS127,-0.00345369849286716,-2.07471588814728,2.07471588814728,0.0382684405549574,1.41715923498417,0.0701471688639684,1.0,2.0,1.0,1.0,0,0,0,0.0,25,0,0,0,0
2224,a-tubulin_YAPpS127,0.0139629699608945,4.508381032566731,4.508381032566731,7.30583375685082e-06,5.13633021431734,1.87750815702121e-05,0.0587096800700532,1.0,1.0,0.0,0,0,0,0.0,2,0,0,0,0
2225,ATMpS1981_YAPpS127,-0.00491480205873158,-3.02818839814619,3.02818839814619,0.00252342443154665,2.5980096964598,0.0054190910560953705,1.0,1.0,1.0,0.0,0,1,0,0.0,6,0,0,0,0
2226,ATR_YAPpS127,0.00466427348268294,3.1240937059499196,3.1240937059499196,0.0018349376675469602,2.73637868405505,0.00400585685857304,1.0,1.0,2.0,0.0,0,0,0,7.099999999999999e-05,2,0,0,0,0
2227,BAK_YAPpS127,-0.0070236966872855,-7.71945845160954,7.71945845160954,2.82655471273246e-14,13.5487426036205,1.00505281732381e-13,2.27141936715181e-10,3.0,1.0,1.0,0,0,0,0.0,64,0,0,0,0
2228,BCL-XL_YAPpS127,-0.0015359975414012302,-0.690187356716224,0.690187356716224,0.490236679979634,0.309594197537652,0.606643356993585,1.0,2.0,1.0,2.0,1,0,0,0.0,22,0,0,0,0
2229,BCL2_YAPpS127,-0.0030314109684707303,-1.4725559098741698,1.4725559098741698,0.14118579148379198,0.850209007184172,0.22198572106510603,1.0,1.0,1.0,1.0,0,0,0,0.0,2,0,0,0,0
2230,bRAF_YAPpS127,0.0180600811997223,7.749742327297501,7.749742327297501,2.2580147396782797e-14,13.6462732274509,8.04317661704549e-14,1.81454064480546e-10,1.0,1.0,1.0,0,1,0,0.0,4,0,0,0,0
2231,c-JUNpS73_YAPpS127,-0.0242290515002111,-7.65707525995883,7.65707525995883,4.4785134105167506e-14,13.348866120990698,1.5819487370071498e-13,3.59893337669126e-10,1.0,1.0,1.0,1,1,0,4.1e-05,6,0,0,0,0
2232,Casp9cAsp31_YAPpS127,-0.00536033158131759,-3.80288746095176,3.80288746095176,0.00015169122010626,3.8190395554673904,0.000362255763677238,1.0,2.0,1.0,1.0,0,0,0,0.0,25,0,0,0,0
2233,CHK1pS345_YAPpS127,-0.00741775787993295,-3.03612988526451,3.03612988526451,0.0024584960414145603,2.60933048665924,0.005286720414452071,1.0,1.0,2.0,1.0,0,0,0,0.0,10,0,0,0,0
2234,cRAFV_YAPpS127,0.0254977773948751,9.165290610751232,9.165290610751232,2.73992203039915e-19,18.5622617956647,1.12509010916135e-18,2.2018013436287603e-15,1.0,1.0,1.0,0,0,0,0.0,5,0,0,0,0
2235,EGFRV_YAPpS127,-0.000950459164971151,-0.8913615137469559,0.8913615137469559,0.372949887123383,0.42834951995513904,0.490672117374509,1.0,1.0,1.0,1.0,1,6,0,6.7e-05,13,0,0,0,0
2236,ELK1pS383_YAPpS127,0.000211188901131456,0.10749758598443199,0.10749758598443199,0.914415824681974,0.0388562667416121,0.9401620234372869,1.0,1.0,1.0,0.0,0,0,0,0.0,2,0,0,0,0
2237,ERa_YAPpS127,-0.00436089386618569,-3.03110689012758,3.03110689012758,0.00249938288584514,2.60216720827039,0.00537033178359667,1.0,1.0,1.0,1.0,0,1,0,0.0,17,0,0,0,0
2238,GATA3_YAPpS127,-0.0130158423364773,-9.042941967195151,9.042941967195151,7.75680405853062e-19,18.110317178953398,3.1418184180621e-18,6.233367741435199e-15,1.0,2.0,0.0,0,0,0,0.0,3,0,0,0,0
2239,GSK3ab_YAPpS127,0.00897177642420653,2.46688620621734,2.46688620621734,0.0137962282642245,1.86023962866584,0.0272466184151655,1.0,1.0,1.0,1.0,1,2,0,0.0,18,0,0,0,0
2240,mTORpS2448_YAPpS127,-0.000201040410416396,-0.146952559951226,0.146952559951226,0.8831991154538441,0.0539413745715191,0.919793053083143,1.0,1.0,2.0,1.0,0,6,0,0.0,8,0,0,0,0
2241,p21_YAPpS127,-0.00300302519442099,-0.909701566445895,0.909701566445895,0.363199340439326,0.439854948817862,0.48024692798936797,1.0,1.0,1.0,1.0,0,1,0,0.0,2,0,0,0,0
2242,STAT6pY641_YAPpS127,-0.0027448371856473,-2.45624666306552,2.45624666306552,0.0142089558209036,1.84743783606844,0.0279929318403485,1.0,1.0,1.0,1.0,0,0,0,0.0,9,0,0,0,0
2243,TAZpS89_YAPpS127,-0.0037703391321144,-1.65096508918622,1.65096508918622,0.0990600041066893,1.0041016583492,0.164167084553796,1.0,2.0,2.0,1.0,1,76,0,0.0017,1,0,0,0,0
2244,XRCC1_YAPpS127,0.000506515813614137,0.42350648106441996,0.42350648106441996,0.6720169321723211,0.172619784302775,0.7633425790552699,1.0,2.0,2.0,2.0,0,0,0,0.0,51,0,0,0,0
2245,PCNA_YAPpS127,-0.00974661311257072,-8.427862907952559,8.427862907952559,1.21629234971746e-16,15.9149620248914,4.66545361447708e-16,9.77412532232948e-13,2.0,2.0,1.0,1,0,0,0.0,10,0,0,0,0
2246,PDK1pS241_YAPpS127,8.61367236167388e-05,0.0660217130855372,0.0660217130855372,0.9473737482104291,0.0234786537703067,0.9641838865088449,1.0,1.0,2.0,1.0,0,0,0,0.0,2,0,0,0,0
2247,PI3Kp85_YAPpS127,0.00159895458060027,0.542231244862696,0.542231244862696,0.58778014069326,0.230785091507762,0.694617825089859,1.0,1.0,1.0,1.0,0,0,0,0.0,12,0,0,0,0
2248,PKCa_YAPpS127,0.007052118979075059,3.85284666608162,3.85284666608162,0.00012419775527023,3.90588625345543,0.000298193355647316,0.998053161351565,1.0,2.0,1.0,0,0,0,0.0,12,0,0,0,0
2249,RAD51_YAPpS127,0.00629506850544319,4.00512652702394,4.00512652702394,6.65792330988314e-05,4.17666121162549,0.00016272223758583002,0.535030717182209,2.0,1.0,1.0,0,0,0,0.0,8,0,0,0,0
2250,SRCpY416_YAPpS127,0.00133127166192752,0.8356220800891949,0.8356220800891949,0.40356734925255894,0.394083977749916,0.5217289605202,1.0,0.0,2.0,0.0,1,1,0,8.6e-05,1,0,0,0,0
2251,4EBP1pT70_YAPpS127,0.0187368498286278,11.147192743385197,11.147192743385197,2.78467987522153e-27,26.5552247237993,1.35130963027055e-26,2.2377687477280195e-23,-2.0,1.0,,0,0,0,0.0,0,0,0,0,0
2252,ACCpS79_YAPpS127,-0.0076775680251940405,-3.35617503478036,3.35617503478036,0.00082005510258907,3.08615696475487,0.00184489440212927,1.0,-2.0,1.0,,0,0,0,0.0,0,0,0,0,0
2253,Collagenase_YAPpS127,-0.029118873610736,-13.088062100280002,13.088062100280002,3.060708319319069e-36,35.51417805601061,1.7656749500393396e-35,2.4595852054048101e-32,2.0,2.0,1.0,0,0,0,0.0,15,0,0,0,0
2254,CyclinE1_YAPpS127,-0.00118712779906519,-0.8314658687076,0.8314658687076,0.40590919045599894,0.39157111542540796,0.523913629056282,1.0,2.0,1.0,2.0,0,1,0,0.0,42,0,0,0,0
2255,IRS1pS307_YAPpS127,0.0140843961804958,5.29766164846388,5.29766164846388,1.44293146834083e-07,6.84075429512147,4.0714175841246206e-07,0.00115953972795869,1.0,1.0,1.0,0,0,0,0.0,3,0,0,0,0
2256,p38_YAPpS127,0.0248676836535931,8.10533639767282,8.10533639767282,1.5282404986945698e-15,14.8158082956052,5.67248990647092e-15,1.22809406475095e-11,1.0,2.0,1.0,0,1,0,0.0,12,0,0,0,0
2257,SMAD3pS423_YAPpS127,0.00826038994035564,3.14160910349119,3.14160910349119,0.00172966147123603,2.7620388885247795,0.00378322253207749,1.0,1.0,1.0,0.0,1,1,0,1e-05,1,0,0,0,0
2258,TSC2_YAPpS127,0.0426555677793076,18.417802559525303,18.417802559525303,1.9142989388617803e-65,64.71799024139689,1.7784169101379495e-64,1.5383306272693198e-61,2.0,1.0,2.0,0,0,0,0.0,30,0,0,0,0
2259,SRC_YAPpS127,0.000251988404368559,0.192400133020942,0.192400133020942,0.847467891383228,0.0718767472360857,0.8956144101993191,1.0,0.0,2.0,0.0,1,1,0,8.6e-05,1,0,0,0,0
2260,G2M_YAPpS127,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
2261,G1arrest_YAPpS127,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
2262,G2arrest_YAPpS127,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
2263,Sarrest_YAPpS127,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
2264,cellviab_YAPpS127,0.0,,,,,,,inf,inf,,0,0,0,0.0,0,0,0,0,0
2265,aMEK_YAPpS127,-0.0407204168137702,-13.632375830099301,13.632375830099301,6.189235951145349e-39,38.20836296045999,3.78225856299651e-38,4.97367001034041e-35,inf,inf,,0,0,0,0.0,0,0,0,0,0
2266,aAKT_YAPpS127,-0.0406196262486921,-7.46869107671171,7.46869107671171,1.7630192130516e-13,12.753742954815399,6.13582607019605e-13,1.4167622396082698e-09,inf,inf,,0,0,0,0.0,0,0,0,0,0
2267,aHDAC_YAPpS127,0.335056402518052,44.0950319308579,44.0950319308579,1.2208926948406992e-236,235.91332250483998,3.164868934109639e-234,9.811093695739873e-233,inf,inf,,0,0,0,0.0,0,0,0,0,0
2268,aMDM2_YAPpS127,-0.00969983154165404,-4.72837725570084,4.72837725570084,2.58809884634696e-06,5.587019140830519,6.84143497672506e-06,0.0207979623292442,inf,inf,,0,0,0,0.0,0,0,0,0,0
2269,aJAK_YAPpS127,0.00985070224771475,3.4746709216862,3.4746709216862,0.000533444534743988,3.2729107299543703,0.00122129922541387,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
2270,aBRAFm_YAPpS127,-0.00336694936046551,-1.02326968465013,1.02326968465013,0.30642807167200103,0.513671451788099,0.41997929246665,1.0,inf,inf,,0,0,0,0.0,0,0,0,0,0
2271,aPKC_YAPpS127,-0.0802512456001934,-15.559540172891701,15.559540172891701,4.80600125363161e-49,48.318216120247605,3.4606654188336595e-48,3.86210260741836e-45,inf,inf,,0,0,0,0.0,0,0,0,0,0
2272,aSTAT3_YAPpS127,0.0608866328497021,15.5742049112919,15.5742049112919,3.996406406915279e-49,48.39833035345261,2.8828655193870005e-48,3.2115121885971197e-45,inf,inf,,0,0,0,0.0,0,0,0,0,0
2273,amTOR_YAPpS127,-0.0219205426766766,-5.9274047731688,5.9274047731688,4.233722976395789e-09,8.37327756241455,1.2713825799071999e-08,3.4022197838316605e-05,inf,inf,,0,0,0,0.0,0,0,0,0,0
2274,aPI3K_YAPpS127,0.0230978884647599,8.66198410314254,8.66198410314254,1.8391310025258297e-17,16.735387334574998,7.209393529901241e-17,1.47792567362975e-13,inf,inf,,0,0,0,0.0,0,0,0,0,0
2275,aCDK4_YAPpS127,0.31312551562794,36.0684427460145,36.0684427460145,4.282665960554268e-183,182.36828579839002,2.5876318540612087e-181,3.441550365901409e-179,inf,inf,,0,0,0,0.0,0,0,0,0,0
2276,aSRC_YAPpS127,-0.0206920635644763,-6.9802758044005895,6.9802758044005895,5.362968085355441e-12,11.270594787485098,1.77792126790084e-11,4.30968115339163e-08,inf,inf,,0,0,0,0.0,0,0,0,0,0
2277,4EBP1pS65_ACC1,0.18375897936501198,35.984797580956794,35.984797580956794,1.589850237644709e-182,181.798643783873,9.061018801214796e-181,1.2776036509712894e-178,-2.0,-2.0,,0,0,0,0.0,0,0,0,0,0
2278,RbpS807_ACC1,-0.0018352039021529,-1.05469685986963,1.05469685986963,0.291818995134806,0.5348864423475189,0.40411122607329,1.0,1.0,-2.0,1.0,0,0,0,0.0,2,0,0,0,0
2279,MAPKpT202_ACC1,-0.0134146221889602,-4.812417839150981,4.812417839150981,1.72117449265161e-06,5.76417509867055,4.57688888912918e-06,0.0138313582229484,1.0,-2.0,1.0,0,0,0,5.3e-05,15,0,0,0,0
2280,MEKpS217_ACC1,-0.0382174583180146,-10.3066951995658,10.3066951995658,9.669878215160499e-24,23.0145789954947,4.3828054899622e-23,7.77071413370298e-20,2.0,-2.0,2.0,0,0,0,0.0,312,0,0,0,0
2281,S6_ACC1,0.0577937120373209,14.0140462326495,14.0140462326495,7.21662590730019e-41,40.1416658069104,4.5413316985954794e-40,5.799280579106429e-37,-2.0,-2.0,,0,0,0,0.0,0,0,0,0,0
2282,PAI-1_ACC1,-0.0955057843443528,-24.9658170115447,24.9658170115447,2.7076018161824595e-107,106.567415203262,4.404511780332429e-106,2.1758288194842194e-103,2.0,-2.0,1.0,0,0,0,0.0,34,0,0,0,0
2283,AKTpS473_ACC1,-0.066288486727484,-24.7499788392006,24.7499788392006,7.491036709828918e-106,105.12545807466299,1.1826713359564897e-104,6.019797100018519e-102,1.0,-2.0,0.0,0,0,0,0.0,4,0,0,0,0
2284,AMPKpT172_ACC1,0.00989335849364543,6.44793239994272,6.44793239994272,1.76251034726514e-10,9.7538683246929,5.55214941223939e-10,1.41635331506227e-06,0.0,-2.0,0.0,1,7,0,0.0014,2,0,0,0,0
2285,b-Catenin_ACC1,0.143072868619327,30.521727697891897,30.521727697891897,4.387203947657709e-145,144.35781217610702,1.2773757580933797e-143,3.525557092337739e-141,1.0,-2.0,1.0,0,0,0,0.0,3,0,0,0,0
2286,BIM_ACC1,-0.00109101057481239,-0.32185372983521005,0.32185372983521005,0.747630840616664,0.126312791785748,0.8222199856569742,1.0,2.0,-2.0,2.0,0,0,0,0.0,50,0,0,0,0
2287,Caveolin_ACC1,0.0075503502428072794,2.65712338915592,2.65712338915592,0.00800679222848117,2.09654144103134,0.0163016423481314,1.0,2.0,-2.0,2.0,0,0,0,0.0,101,0,0,0,0
2288,CyclinB1_ACC1,0.0929863918454566,29.416479404716398,29.416479404716398,1.6793241999919195e-137,136.774865453549,4.2977863920812395e-136,1.3495049271135096e-133,2.0,-2.0,2.0,0,0,0,5.5e-05,99,0,0,0,0
2289,CyclinD1_ACC1,-0.0121891354626812,-4.16866614011607,4.16866614011607,3.3295606523317795e-05,4.477613069453491,8.250493185981569e-05,0.267563494021382,2.0,-2.0,2.0,0,0,0,0.0,126,0,0,0,0
2290,GSK3abpS21_ACC1,0.0238163676707074,7.93729372410423,7.93729372410423,5.5264700492525496e-15,14.257552179297399,2.0122661221474202e-14,4.44107133157935e-11,1.0,-2.0,1.0,0,0,0,0.0,12,0,0,0,0
2291,GSKpS9_ACC1,-0.0712002161791558,-19.077236253743802,19.077236253743802,1.9919098237429897e-69,68.7007303265234,1.9568444185328398e-68,1.6006987343598596e-65,1.0,-2.0,1.0,0,0,0,0.0,12,0,0,0,0
2292,IGFBP2_ACC1,0.000506745603479733,0.33236406875791696,0.33236406875791696,0.739684091612495,0.1309537215701,0.8169844903054491,1.0,-2.0,-2.0,,0,0,0,0.0,0,0,0,0,0
2293,p38pT180_ACC1,0.0040818555087903,1.4994015079845602,1.4994015079845602,0.13408543763985,0.8726183861757879,0.212233716146117,1.0,1.0,-2.0,1.0,0,1,0,0.0,7,0,0,0,0
2294,p53_ACC1,-1.8660126924055102e-05,-0.007303299474809079,0.007303299474809079,0.994174320019583,0.00253745907856099,0.995909353736895,1.0,1.0,-2.0,1.0,0,1,0,0.0,3,0,0,0,0
2295,p70S6KpT389_ACC1,0.0249625988922219,15.696143172864401,15.696143172864401,8.58545596316666e-50,49.06623663503671,6.2550067198555996e-49,6.8992724120007294e-46,2.0,-2.0,2.0,0,0,0,0.0,186,0,0,0,0
2296,SRCpY527_ACC1,-0.0504732288020847,-17.1129078622512,17.1129078622512,9.018095988332309e-58,57.0448851463879,7.44039213164665e-57,7.246941936223839e-54,2.0,-2.0,2.0,0,0,0,0.0,450,0,0,0,0
2297,STAT3pY705_ACC1,0.00698874346711331,2.2774115100942702,2.2774115100942702,0.0229723026638633,1.6387954704519998,0.0437453611864468,1.0,1.0,-2.0,1.0,0,0,0,0.0,4,0,0,0,0
2298,TSC2pT1462_ACC1,0.0189860433071065,6.66869854895762,6.66869854895762,4.26473868381055e-11,10.3701075744979,1.37581052039749e-10,3.42714400631016e-07,2.0,-2.0,2.0,0,0,0,0.0,6,0,0,0,0
2299,YAPpS127_ACC1,0.0512131441955226,14.537620419724199,14.537620419724199,1.41017373558694e-43,42.850727378296,9.235661075123608e-43,1.13321561391767e-39,1.0,-2.0,1.0,0,0,0,0.0,1,0,0,0,0
2300,ACC1_ACC1,0.0,,,,,,,-1.0,-1.0,-1.0,0,0,0,0.0,1,0,0,0,0
2301,AKTpT308_ACC1,-0.101619587464151,-32.0354935699955,32.0354935699955,1.7525507943143398e-155,154.756329385989,5.917436211390768e-154,1.4083498183109996e-151,1.0,-2.0,0.0,0,0,0,0.0,4,0,0,0,0
2302,AKT_ACC1,0.104418015369644,22.9771917178686,22.9771917178686,3.927557216678079e-94,93.4058774794372,5.313442726132159e-93,3.156184979322499e-90,1.0,-2.0,0.0,0,0,0,0.0,4,0,0,0,0
2303,b-CateninpS_ACC1,-0.003941784236821329,-1.63127655478398,1.63127655478398,0.103147159457849,0.9865427274462131,0.17006939612354402,1.0,1.0,-2.0,1.0,0,0,0,0.0,3,0,0,0,0
2304,Fibronectin_ACC1,-0.00664294268719938,-3.6243108328526903,3.6243108328526903,0.00030433928135605,3.5166419892285097,0.000709506952415788,1.0,2.0,-2.0,2.0,0,0,0,0.0,101,0,0,0,0
2305,HSP27_ACC1,0.0117723261429636,3.8134651484174595,3.8134651484174595,0.000145430222428901,3.83734533164629,0.00034792416416750603,1.0,2.0,-2.0,0.0,0,0,0,0.0,5,0,0,0,0
